date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-07,86,79,86,280,5864545
2026-08-08,92,78,89,313,6333211
2026-08-09,78,68,86,299,6051194
2026-08-10,69,65,91,292,6071314
2026-08-11,87,78,92,307,6370155
2026-08-12,75,67,86,308,6451643
2026-08-13,75,74,86,264,5874258
2026-08-14,41,36,43,144,3262423
2026-08-15,58,52,60,220,3314078
2026-08-16,50,45,52,197,2847815
2026-08-17,34,31,66,186,2725490
2026-08-18,28,28,34,138,1935894
2026-08-19,18,18,37,103,1416428
2026-08-20,35,32,32,143,1730447
2026-08-21,45,43,46,173,3058829
2026-08-22,23,22,39,97,1541473
2026-08-23,17,15,16,47,782174
2026-08-24,17,17,47,124,1486440
2026-08-25,9,9,49,110,1518440
2026-08-26,10,9,31,43,304190
2026-08-27,20,19,22,61,1004106
2026-08-28,37,37,47,169,2761509
2026-08-29,23,23,28,93,1371244
2026-08-30,12,11,32,78,447425
2026-08-31,7,7,17,37,556300
2026-09-01,6,6,6,13,239800
2026-09-02,10,10,62,68,1114300
2026-09-03,15,14,14,35,519620
2026-09-04,19,19,21,76,1168044
2026-09-05,10,9,67,86,1260020
2026-09-06,7,7,29,34,531560
2026-09-07,11,11,72,124,1608640
2026-09-08,11,10,67,95,1382388
2026-09-09,10,9,81,161,2181300
2026-09-10,14,14,68,94,1320330
2026-09-11,21,21,75,155,2192570
2026-09-12,13,12,53,95,698005
2026-09-13,7,7,64,118,1158410
2026-09-14,9,9,9,17,270300
2026-09-15,10,9,68,110,766700
2026-09-16,8,7,48,95,927520
2026-09-17,12,10,59,117,1068520
2026-09-18,20,19,63,156,2627033
2026-09-19,36,36,82,205,2584660
2026-09-20,38,33,82,196,3152152
2026-09-21,22,20,37,94,1519180
2026-09-22,7,7,10,22,386958
2026-09-23,5,4,41,82,590700
2026-09-24,10,9,47,98,752660
2026-09-25,18,17,25,71,1216400
2026-09-26,13,12,85,123,1681000
2026-09-27,9,9,65,87,1241900
2026-09-28,12,10,51,68,855780
2026-09-29,8,8,32,71,898235
2026-09-30,17,15,65,169,2101990
2026-10-01,12,12,49,101,1575310
2026-10-02,14,14,20,63,1001040
2026-10-03,12,11,82,175,1550406
2026-10-04,9,9,77,182,2044020
2026-10-05,7,7,40,69,1002100
2026-10-06,7,7,55,107,929500
2026-10-07,9,8,44,69,1023330
2026-10-08,12,12,47,82,1142530
2026-10-09,18,15,27,65,1549218
2026-10-10,15,14,56,90,1468590
2026-10-11,8,7,60,76,1192248
2026-10-12,8,7,18,40,657380
2026-10-13,6,6,28,31,518100
2026-10-14,8,7,79,158,1233100
2026-10-15,14,13,72,146,1530144
2026-10-16,18,17,69,149,3204060
2026-10-17,21,20,66,168,1387120
2026-10-18,7,7,61,132,775360
2026-10-19,5,5,5,12,222200
2026-10-20,4,4,4,7,141880
2026-10-21,8,7,88,111,1329700
2026-10-22,11,11,47,83,1257795
2026-10-23,14,12,14,46,854730
2026-10-24,10,9,55,131,738320
2026-10-25,5,5,42,83,646830
2026-10-26,7,6,25,59,1008150
2026-10-27,16,16,49,83,1415950
2026-10-28,11,10,51,81,1336500
2026-10-29,7,7,43,52,748000
2026-10-30,6,6,12,39,817300
2026-10-31,9,9,11,36,542500
2026-11-01,3,3,41,80,778800
2026-11-02,5,5,41,63,173800
2026-11-03,6,6,41,90,624800
2026-11-04,7,6,64,111,1002100
2026-11-05,9,9,74,147,960300
